44,atcs official,could not support,claim
44,claim,with,documentation
44,atcs official,added,bills not authorized
44,bills not authorized,conditioned,further cash withdrawals
44,further cash withdrawals,was conditioned by,proper documentation
44,proper documentation,and,certification of previous spending
44,atcs official,insisted,sums paid for refreshmentsfoodrestaurant bills
44,sums paid for refreshmentsfoodrestaurant bills,were,authorized
44,superiors,did not request,written justifications
44,bill,was,sufficient proof of expenditure
45,itf,interviewed,atcs official
45,atcs official,acknowledged,cases 462002 492002 552002 592002
45,cases 462002 492002 552002 592002,show,numerous irregularities
45,atcs official,studied,those files
45,those files,contained,sufficient information
45,sufficient information,justified,allocation of money for planned travel of atcs staff
45,documentation of expenses,was,very poor
45,atcs official,acknowledged,cases 012002 052002 062002 072002 082002
45,cases 012002 052002 062002 072002 082002,showed,numerous irregularities
45,irregularities,included,missing bills
45,missing bills,prove,payments
45,missing signatures of atcs staff,prove,received perdiem
45,missing flight ticket and boarding passes,prove,travel executed
45,itf,concluded,funds likely paid to atcs employees
45,funds,were paid to,atcs employees
45,sufficient documentation,was not available to,itf investigators
45,atcs official,could not provide,acceptable explanations
46,division manager,said,atcs official
46,atcs official,would bring,request
46,request,would detail,need for cash
46,division manager,found,justification
46,justification,in line with,needs of the airport
46,division manager,would approve,it
46,atcs official,would be responsible for,proper use of funds
46,atcs official,would keep,financial records
46,atcs official,had to sign for,bank check
46,bank check,could be cashed at,bank
46,atcs official,had,cash
46,cash,in custody of,atcs official
46,division manager,indicated,not possible to check every bill and invoice
46,division manager,delegated,authority for financial management
46,authority for financial management,to,atcs official
47,itf,interviewed,official 1
47,official 1,travelled with,atcs official
47,official 1,travelled with,official 3
47,official 1,travelled to,uk
47,official 1,negotiated,conditions
47,official 1,finetuned,training arrangements
47,official 1,received,free accommodation
47,official 1,received,all meals
47,official 1,received,transport
47,transport,from,shinfield park
47,transport,to,london
47,official 1,returned to,prishtina
47,official 1,was not requested to return,perdiem
47,atcs official,did not return,allocated funds
47,official 3,did not return,allocated funds
48,atcs bank account,has cash withdrawals,cash
48,atcs bank account,has withdrawals,10000 increments
48,atcs bank account,has total withdrawal amount,642000
48,withdrawals,are for,air travel and related expenses
48,atcs official,travels frequently,trips
48,atcs official,is in charge of,department
48,department,includes,atcs finance office
48,finance officer 1,is employed as,atcs finance officer
48,finance officer 2,is employed as,atcs finance officer
48,finance officer 1,is supervised by,atcs official
48,finance officer 2,is supervised by,atcs official
48,division manager,was appointed,unmik pillar 4
48,division manager,has responsibility for,pristina airport
48,atcs official,was working at,atcs
48,finance officer 1,was working at,atcs
48,finance officer 2,was working at,atcs
49,itf investigation,focused on,examination of travel arrangements
49,itf investigation,focused on,examination of cash expenses
49,atcs staff,related to,official travel
49,atcs petty cash,handled during,investigation
49,itf investigators,reviewed,existing procedures
49,existing procedures,related to,cash withdrawals
49,cash withdrawals,in,2002
49,cash withdrawals,in,2003
49,procedures,were followed by,management of atcs
49,management of atcs,examined,atcs bank account
49,atcs bank account,related to,related records
49,itf investigators,examined,cash withdrawal requests
49,cash withdrawal requests,supported by,documentation and receipts
49,documentation and receipts,including,airline tickets
49,documentation and receipts,including,hotel bills
49,documentation and receipts,including,other receipts
50,itf investigation,focused on,examination of travel arrangements
50,itf investigation,focused on,cash expenses
50,atcs staff,related to,official travel
50,atcs petty cash,handled during,investigation
50,itf investigators,reviewed,petty cash files
50,itf investigators,crosschecked,staff details
50,staff details,on record,employment roles
50,employment roles,during,time period in question
50,staff,authorized,cash withdrawals
50,cash withdrawals,from,atcs bank account
50,signatures,found on,examined documents
50,signatures,against,staff files
50,specific sums,against,airport excel cash spreadsheets
50,excel spreadsheet system,has been in place since,mid2002
50,excel spreadsheet system,used to maintain,cashbook
50,itf investigators,interviewed,atcs staff
50,itf investigators,interviewed,division manager
50,itf investigators,interviewed,atcs officials
50,itf investigators,interviewed,finance officers 1 and 2
50,itf investigators,interviewed,official 1
50,official 1,at,prishtina airport
50,itf investigators,interviewed,official 2
50,official 2,at,prishtina airport
51,itf investigators,identified,problems
51,itf investigators,interviewed,atcs staff
51,atcs staff,involved in,approving cash withdrawals
51,atcs staff,handled,cash
51,atcs staff,handled,related documentation
51,atcs staff,travelled on training to,italy
51,atcs staff,travelled on training to,united kingdom
51,finance officer 1,worked at,atcs finance office
51,finance officer 1,described,procedures
51,finance officer 1,identified,employee 1
51,finance officer 1,identified,employee 2
51,finance officer 1,identified,division manager
51,employee 1,is a,class signatory
51,employee 2,is a,class signatory
51,division manager,is a,class signatory
51,employee 3,is a,b class signatory
51,employee 4,is a,b class signatory
51,employee 5,is a,b class signatory
51,atcs official,is a,b class signatory
51,a class signatories,authorized to withdraw,cash
51,a class signatories,withdraw from,atcs bank accounts
52,kta,applies,unmik regulation no 200127
52,unmik regulation no 200127,covers,essential labour law in Kosovo
52,essential labour law in Kosovo,includes,termination of a labour contract
52,termination of a labour contract,states,serious misconduct
52,serious misconduct,includes,unjustified refusal to perform obligations
52,serious misconduct,includes,theft
52,serious misconduct,includes,destruction
52,serious misconduct,includes,damage
52,serious misconduct,includes,unauthorized use of employers assets
52,serious misconduct,includes,disclosure of business secrets
52,serious misconduct,includes,consumption of drugs or alcohol at work
52,serious misconduct,includes,behavior of serious nature
52,unsatisfactory performance,includes,unjustified absence from work
52,unsatisfactory performance,includes,repeated mistakes
52,repeated mistakes,disrupts,normal course of the employment relationship
53,finance officer 2,interviewed by,itf
53,finance officer 2,working at,atcs finance office
53,finance officer 2,employed by,atcs
53,finance officer 2,provided information about,financial procedures and practices
53,finance officer 2,found,atcs finance office
53,atcs finance office,to be,disorganized
53,finance officer 2,suggested improvements to,atcs official
53,atcs official,told,finance officer 2
53,finance officer 2,concerned about,losing job
53,finance officer 2,decided to work as instructed by,atcs official
54,ITF,interviewed,official 4
54,official 4,was requested to review,several files
54,several files,related to,business travel of ATCS staff
54,ATCS staff,planned travel of,ATCS staff
54,file 462002,suggests that,document might have been created after the fact
54,approval dates,written on,document
54,documents attached to request 552002,were,printouts indicating flight reservations
54,four files,contained,original flight tickets
54,four files,contained,boarding passes
54,four files,contained,original bills
54,funds allocated to the travellers,were provided to,them by the ATCS official
54,travellers,did not sign for,funds allocated
55,official 4,requested to review,files dated after 01 july 2002
55,official 4,concluded that,files revealed absence of required documentation
55,files,identified in,paragraph 16
55,official 4,asked to review,several files related to petty cash transactions
55,official 4,concluded that,significant efforts were made by the atcs official
55,atcs official,justified,cash withdrawals
55,cash,appeared to have been provided,funds
55,funds,were spent,very little effort to properly document
56,itf investigators,interviewed,division manager
56,division manager,explained,staff travel expenses
56,staff travel expenses,were high because of,necessity to train nineteen air traffic controllers
56,staff travel expenses,were high because of,necessity to train seven meteorological forecasters
56,staff travel expenses,were high because of,necessity to train six aeronautical information service officers
56,pristina airport,was responsible for,expenses incurred
56,division manager,was aware that,atcs official
56,atcs official,was the supervisor of,many of those who travelled
56,atcs official,would frequently visit,staff
56,staff,were undertaking,their respective courses
57,finance officer 1,confirmed,division manager
57,division manager,supervised,atcs official
57,atcs official,supervised,atcs finance office
57,finance officer 1,prepared,request for cash withdrawal
57,request for cash withdrawal,signed by,atcs official
57,request for cash withdrawal,assessed and approved by,division manager
57,finance officer 1,reviewed,documentation related to the travel of atcs staff
57,atcs,taken over by,unmik pillar 4 kta
57,finance officer 1,established,requests for cash
57,requests for cash,had,proper justification
57,requests for cash,lacked,documentation
57,finance officer 1,provided,satisfactory explanations
57,atcs official,made,checks of the financial files
58,finance assistant 1,claimed,footer
58,idoios,asked,photocopies of the forged faxes
58,photocopying assistant 1,was a relative of,finance department supervisor
58,photocopying assistant 2,was the daughter of,finance assistant 2
58,photocopying assistant 2,assisted,father
58,oios,was informed that,two assistants helped in the preparation of the end of month financial returns
58,two assistants,helped in,preparation of the end of month financial returns
58,photocopying assistant 1,was working at,finance office
58,undp bratislava,relies on,authorizing signatures on the faxes
58,undp bratislava,maintains,signin sheet
58,signin sheet,requires,signature and identity information
58,undp bratislava,disperses,cheques
58,cheques,upon proof of,identity
58,payee,signs,original cash disbursement voucher
58,finance office,does not retain,copy of the payees proof of identification
58,undp bratislava,does not maintain,mail log
58,procedures for reconciling accounts,were in place,unon and undp
58,unon,did not attempt to reconcile,august 2002 undp bratislava account
58,unep narobi,stated that,it has had several problems with fraudulent payments
59,staff member,wrote email to,mr mzumara
59,staff member,wrote email to,mr dickson mzumara
59,mr dickson mzumara,is,officerincharge of the eca sub regional office
59,mr dickson mzumara,is located in,lusaka zambia
59,staff member,wrote to,ambassador negroponte
59,staff member,had chat with,friends
59,mr mzumara,was recipient of,email to ambassador negroponte
59,staff member,responded via email to,mr mzumara
59,mr mzumara,concurred with,staff member
59,mr mzumara,pointed out to,staff member
59,mr mzumara,expressed concern to,staff member
59,staff member,stated in email,thanks
59,case,was shelved by,lady who broadcasted the message
59,lady who broadcasted the message,wrote to,white house
59,lady who broadcasted the message,wrote to,vice presidents of the usa
59,internal justice system,would have kept,everything within the system
59,negroponte,is in,un secretariat
59,negroponte,would do,damage control
59,ladies,will continue writing to,human rights organizations
60,hiwot abebe,sent an email to,president of the united states of america
60,hiwot abebe,sent an email to,vicepresident of the united states of america
60,hiwot abebe,sent an email to,senator john kerry
60,hiwot abebe,sent an email to,senator dodd
60,hiwot abebe,addressed email to,executive secretary of eca
60,email,had an attachment,document titled crimes of rape and maladministration
60,document titled crimes of rape and maladministration,was addressed to,executive secretary of eca
60,executive secretary of eca,failed to take action against,staff members
60,staff members,were alleged to have,sexually harassed and raped ten women staff members of eca
60,hiwot abebe,was asking,american government
60,american government,to intervene on behalf of,aggrieved women
60,email,was copied to,staff member
60,email,was copied to,other persons working in the organization
60,senator john kerry,is a member of,united states senate
60,senator dodd,is a member of,united states senate
60,eca,is an organization of,senior officials
60,senior officials,are part of,eca complex
60,secretarygeneral,is part of,ethiopian foreign ministry
60,ethiopian foreign ministry,is part of,un system
61,investigations division,received,emails
61,emails,sent to,persons external to the organization
61,wrongdoings,committed at,economic commission for africa
61,staff member,was a,author of the emails
61,investigation,was conducted,revelation
61,staff member,sent emails to,his excellency ambassador john negroponte
61,ambassador john negroponte,of,us mission to the un
61,president,and,vicepresident of the united states of america
61,senator john kerry,and,senator dodd
61,senator dodd,of,united states senate
62,staff members,exercise,utmost discretion
62,staff members,communicate,any government entity
62,staff members,communicate,any other source
62,staff members,know,information
62,information,known to,them
62,information,ought to have known by,them
62,obligations,do not cease upon,separation from service
62,methodology,entails,obtaining and analyzing relevant documents
62,staff member,worked in,eca
62,staff member,worked at,p5 level
62,staff member,retired at,the end of November 2003
62,staff member,worked for,the organization
62,staff member,worked for,over 25 years
63,hiwot abebe,sent email to,president of the united states of america
63,hiwot abebe,sent email to,vicepresident of the united states of america
63,hiwot abebe,sent email to,senator john kerry
63,hiwot abebe,sent email to,senator dodd
63,hiwot abebe,sent email to,executive secretary of eca
63,email,had attachment,document titled crimes of rape and maladministration
63,document titled crimes of rape and maladministration,was copied to,secretarygeneral ethiopian foreign ministry
63,document titled crimes of rape and maladministration,was copied to,senior officials in the un system
63,senior officials of eca,perpetrated,sexual harassment and rape
63,senior officials of eca,perpetrated,crimes of rape and maladministration
64,acgd officer,told,idoios
64,official 2,asked,acgd officer
64,acgd officer,paid,participants of the seychelles conference
64,eca,wrote to,undp mauritius
64,undp mauritius,asked,undp hq
64,undp hq,requested,authority to transfer funds
64,undp hq,transferred funds to,barclays in seychelles
64,acgd officer,cashed,funds
64,acgd officer,disbursed,dsa to participants
64,acgd officer,paid,first group of participants
64,first group of participants,was present with,undp officer
64,acgd officer,indicated,payment to participants
64,barclays,paid,other participants
64,other participants,used,attendance list
64,bank tellers,had,participant sign name
64,bank tellers,paid,dsa
64,acgd officer,was present when,bank tellers paid remaining participants
64,attendance list,was returned to,acgd officer
65,acgd officer,explained,discrepancies
65,bank employee,might have tampered with,dsa list
65,bank employee,forged,signatures of participants
65,bank employee,pocketed,dsa
65,acgd officer,dealt with,manager
65,acgd officer,dealt with,teller
65,acgd officer,dealt with,gobetween person
65,gobetween person,could have falsely signed,dsa list
65,acgd officer,witnessed,payments being made by bank staff
65,acgd officer,had not raised,questions or concerns
65,idoios investigators,questioned,acgd officer
65,acgd officer,claimed to be surprised by,discrepancies
65,acgd officer,acknowledged,received memoranda from official 4
65,official 4,asked,acgd officer to account for moneys
65,acgd officer,thought that the matter had been settled,unaccounted discrepancies
66,unep staff member 2,received appointment with,pcau
66,unep staff member 2,began work for,btf
66,unep staff member 1,received contracts with,unep
66,unep staff member 2,received contracts with,unep
66,unep management,advised,idoios
66,unep staff member 1,performed well,unep management
66,unep staff member 2,performed well,unep management
66,unep staff member 1,did not have,requisite educational background
66,unep staff member 2,had little,environmental expertise
66,unep staff member 2,consultancy with,btf
67,investigations division of the office of internal oversight services,received,report of alleged wrongdoing
67,report of alleged wrongdoing,involved in,balkans task force
67,report of alleged wrongdoing,involved in,postconflict assessment unit
67,balkans task force,part of,united nations environment programme
67,postconflict assessment unit,part of,united nations environment programme
67,united nations environment programme,has,two staff members
67,united nations environment programme,has,consultant
67,unep staff member 1,worked with,unep staff member 2
67,unep staff member 1,worked with,uneppcau consultant
67,unep staff member 2,worked with,uneppcau consultant
67,unep staff member 1,created,conflict of interest
67,unep staff member 1,demanded,kickback
67,kickback,of,fifty percent of consultancy fees
67,consultancy fees,paid to,experts
67,consultancy fees,shared with,unep staff member 2
67,consultancy fees,shared with,uneppcau consultant
68,unep staff member 2,did not have a financial relationship with,uneppcau consultant
68,btf,had a series of contracts with,former company
68,btf,had extensions of those contracts with,former company
68,unep staff member 1,was a shareholder and senior officer of,former company
68,unep staff member 1,worked for,btf
68,unep staff member 1,held a consultancy contract with,unep
68,former company,had no contractual relationship with,unep
68,former company,created the appearance of a conflict of interest with,unep
69,idoios,learned,the former company
69,the former company,received,contracts
69,the former company,received,extensions of contracts
69,the former company,with,btf
69,btf,through,unops
69,unops,without,competitive bidding
69,competitive bidding,in violation of,financial regulation 12
69,financial regulation 12,states that,procurement functions
69,procurement functions,include,actions necessary for acquisition
69,actions necessary for acquisition,by,purchase or lease of property
69,actions necessary for acquisition,including,products
69,actions necessary for acquisition,including,real property
69,actions necessary for acquisition,including,services
69,services,including,works
69,general principles,shall be given,due consideration
69,general principles,when exercising,procurement functions
69,procurement functions,of,the united nations
69,idoios,finds,unep
69,idoios,finds,unops
69,unep,departed from,united nations rules and regulations
69,unops,departed from,united nations rules and regulations
69,irregularities,seem not to have been carried out in,bad faith
69,urgency of the situation,necessitated,btf
69,btf,become,operational
69,both organisations,should have taken,measures
69,measures,to rectify,the problems identified in the allegations
70,Pristina Airport,was entrusted to,Civil Administration Pillar II of UNMIK
70,Civil Administration Pillar II of UNMIK,included,Official 1
70,Civil Administration Pillar II of UNMIK,included,Official 2
70,DoTI,was later known as,Transport Sector of the UNMIK Directorate of Infrastructure Affairs
70,Official 1,left,UNMIK
70,Official 2,was recruited by,DoTI
70,Official 2,was in charge of,Airport Operations
70,Official 2,reported to,Official 1
70,Engineering expertise,was provided by,Engineers seconded from the Armed Forces of a United Nations Member State
70,Engineers,included,Airport Engineer I
70,Engineers,included,Airport Engineer II
70,Engineers,included,Airport Engineer III
70,Consultant,was from,Consulting Firm
70,Responsibility for the administration of the airport,passed from,Pillar II
70,Pillar IV,was involved with,KTA
70,Divisional Manager,was appointed at,Airport Sector KTA
70,Divisional Manager,had under him,PEAP Official
70,Pristina International Airport,was handed over to,Civilian Jurisdiction
70,Civilian Jurisdiction,was under,ICAO Regulations
71,itf,interviews with,airport personnel
71,icaa,required to follow,unmik procurement protocols
71,kta internal audit department staff member,confirmed,no breaches of kta rules
71,kta rules,related to,unmik procurement rules
71,unmik procurement rules,related to,agreement
71,icaa,purchase of,new policy
71,itf,concludes that,unmik procurement rules
71,unmik,agreement with,icaa
71,icaa,for,government of iceland
71,itf,report that,comprehensive policy documents
71,icaa,provided,comprehensive policy documents
71,previous insurance policy,has been,cancelled
72,ITF,received information alleging,unmik procurement procedures
72,unmik,obtained insurance,insurance no 0216104
72,unmik,assistance from,Icelandic Civil Aviation Administration
72,unmik,agreement with,ICAA
72,ICAA,specified procedures for,unmik
72,unmik,provide evidence to,Iceland
72,ICAA,will provide assistance in,acquiring liability insurance
72,ICAA,will use results from,similar activities for acquiring liability insurance
72,activities,performed in,Iceland
73,investigation task force,has been investigating,allegation regarding administrative irregularities
73,insurance coverage,for,pristina airport
73,londonbased company,purchased,insurance company 1
73,insurance company 1,provided,insurance coverage
73,unmik pillar ii,provided documentation to,kosovo trust agency
73,kosovo trust agency,provided documentation to,public enterprise airport pristina
73,itf,determined,responsible manager
73,responsible manager,did not undertake efforts,international tenders
73,international tenders,for,airports insurance coverage
73,manager,did not prepare,international tender
73,manager,concluded,contract in favour of insurance company 1
73,contract,effected,insurance coverage pertaining to pristina international airport
73,conduct,demonstrates,probable cause
73,issue,should be determined by,department of justice
74,vendor 1,sent,letter of complaint
74,vendor 1,competed for,tender
74,tender,awarded to,vendor 1
74,vendor 1,alleged existence of,rumours
74,vendor 1,alleged existence of,witnesses
74,procurement officer 1,bribed by,vendor 2
74,finance officer,bribed by,vendor 2
74,vendor 1 manager,intended to seek,legal action
74,legal action,against,procurement officer 1
74,procurement officer 1,violated,procurement rules
74,procurement officer 1,replaced,member of bid evaluation committee
74,finance officer,allowed to sit on,bid evaluation committee
74,finance officer,favoured,vendor 2
74,vendor 1 manager,competed against,vendor 2
75,procurement officer 1,managed,competitive tender
75,procurement officer 1,convened,bid opening committee
75,bid opening committee,comprised,members of the various airport work groups
75,bid opening committee,comprised,representatives of the three bidding companies
75,vendor 1,submitted,bids
75,vendor 2,submitted,bids
75,vendor 3,submitted,bids
75,procurement officer 1,chaired,bid opening committee
75,procurement officer 1,formed,bid evaluation committee
75,bid evaluation committee,assessed,offerings of the competitors
75,offerings of the competitors,comprised,a range of uniforms and accessories
75,bid evaluation committee,decided,vendor 2
75,vendor 2,was,median bidder
75,vendor 1,was,highest bidder
75,committee,resolved,vendor 2
75,vendor 2,would be approached to determine,feasibility of nocost design changes
75,committee,reconvened,request of pristina airport official
75,pristina airport official,announced,cancellation of the tender
75,pristina airport official,awarded,singlesource procurement contract
75,singlesource procurement contract,for,summer uniforms
75,summer uniforms,for,newly hired staff
75,singlesource procurement contract,in the amount of,106059
75,vendor 1,had supplied,uniforms to the airport
75,vendor 1,under,two previous contracts
76,procurement officer 1,replaced,committee member 2
76,committee member 1,had not been at work on,the day that the committee first convened
76,committee member 2,attended,the second session
76,procurement officer 1,included,finance officer
76,finance officer,participated on,the bid evaluation committee
76,procurement officer 1,nominated,finance officer
76,pristina airport official,nominated,finance officer
76,kta legal staff,advised,the itf
76,kta legal staff,questioned,the wisdom of allowing a representative of the finance department to participate in bid evaluations
76,section 2392 of finance administration instruction no 21999,precludes,an approving officer from serving as a tender evaluator
76,finance officer,was not,an approving officer
76,finance officer,was not prevented from serving as,an evaluator
77,procurement officer 1,accepted bribes from,vendor 2
77,procurement officer 1,accepted bribes from,vendor 1
77,finance officer,accepted bribes from,vendor 2
77,finance officer,accepted bribes from,vendor 1
77,vendor 1 manager,heard rumours in,pristina coffee bars
77,vendor 1 manager,referred to,witnesses
77,vendor 2 employee,attended,meeting of the bid opening committee
77,vendor 2 manager,told,itf
77,vendor 2 director,told,itf
77,procurement officer 1,denied accepting,bribes
77,finance officer,denied accepting,bribes
78,Pristina Airport,was entrusted to,Civil Administration Pillar II of UNMIK
78,Civil Administration Pillar II of UNMIK,included,Official 1
78,Civil Administration Pillar II of UNMIK,included,Official 2
78,Official 1,was known as,Transport Sector of the UNMIK Directorate of Infrastructure Affairs
78,Official 1,left,UNMIK
78,Official 2,was recruited by,DoTI
78,Official 2,was in charge of,Airport Operations
78,Official 2,reported to,Official 1
78,Engineering expertise,was provided by,a series of engineers
78,Engineers,were seconded from,Armed Forces of a United Nations Member State
78,Engineers,included,Airport Engineer 1
78,Engineers,included,Airport Engineer 2
78,Engineers,included,Airport Engineer 3
78,Engineering expertise,was later provided by,Consultant from the Consulting Firm
79,vendor 1,has,manufacturer
79,vendor 1,is located in,Peja
79,vendor 2,provided,incomplete offer
79,procurement officer,is a member of,evaluation committee
79,procurement officer,stated,vendor 2 submitted an offer
79,offer,did not contain,required articles
79,procurement officer,was asked,why explanation was not put in tender evaluation
79,evaluation committee,signed,evaluation report
80,Pristina Airport,was entrusted to,Civil Administration Pillar II of UNMIK
80,Civil Administration Pillar II of UNMIK,includes,Official 1
80,Civil Administration Pillar II of UNMIK,includes,Official 2
80,DoTI,was later known as,Transport Sector of UNMIK Directorate of Infrastructure Affairs
80,Official 1,left,UNMIK
80,Official 2,was recruited by,DoTI
80,Official 2,was in charge of,Airport Operations
80,Official 2,reported to,Official 1
80,Engineering expertise,was provided by,Engineers seconded from UN member states army
80,Engineers,included,Airport Engineer 1
80,Engineers,included,Airport Engineer 2
80,Engineers,included,Airport Engineer 3
80,Engineering expertise,was later provided by,Consultant from the Consulting Company
81,Pristina Airport,was entrusted to,Civil Administration Pillar II of UNMIK
81,Civil Administration Pillar II of UNMIK,included,Official 1
81,Civil Administration Pillar II of UNMIK,included,Official 2
81,DoTI Official 1,left,UNMIK
81,DoTI Official 2,was recruited by,DoTI
81,DoTI Official 2,was in charge of,Airport Operations
81,DoTI Official 2,reported to,DoTI Official 1
81,Consultant,was from,Consulting Company
81,Responsibility for the administration of the airport,passed from,Pillar II
81,Pillar IV,was under,Divisional Manager
81,Divisional Manager,had under him/her,PEAP Official
81,Divisional Manager,had under him/her,Official 3
81,Pristina International Airport,was handed over to,Civilian Jurisdiction
81,Civilian Jurisdiction,was under,ICAO Regulations
82,uniforms,purchased,two further small quantities
82,tshirts,ordered,two quantities of 99 and 66
82,value,associated with,1188
82,value,associated with,792
82,peap official,stated,airport hired some students and temporary staff
82,tshirts,for,students and temporary staff
82,peap official,produced,two written requests
82,written requests,from,security official
83,peap official,stated,airport
83,airport,ran out of,tshirts
83,airport,purchased,same company
83,same company,provides,same design of tshirt
83,explanation,is not,credible one
83,explanation,suggests,airport
83,airport,did not have,idea
83,idea,as to,numbers of temporary staff
83,numbers of temporary staff,being taken on,three months
83,case,indicates,poor management
83,two orders,were placed to avoid,competitive bidding procedure
83,limit,for,single source procurements
83,single source procurements,was,1250
84,vendor 3,won,tender for the provision of summer uniforms
84,vendor 3,supplied,pristina airport
84,security official,asked,divisional manager
84,divisional manager,had conversation with,security official
84,security official,addressed requests to,peap official
84,peap official,is,superior of security official
84,requests,mention,security official speaking to divisional manager
84,requests,specify,shirts should be the same as previous shirts
84,previous shirts,belong to,existing workers
84,security official,requested,uniforms for student workers
85,investigation,conducted pursuant to,executive decision no 200316
85,investigation task force,conducted,enquiry
85,itf investigators,conducted,interviews
85,itf investigators,obtained,documents
85,documents,from,pristina airport administration
85,documents,from,pillar iv administration
85,pristina international airport,constitutes,state owned enterprise
85,pristina international airport,under,yugoslavian law
85,assets of the airport,include,runways
85,assets of the airport,include,terminal buildings
85,assets of the airport,include,hangar
85,assets of the airport,include,fuel storage facilities
85,assets of the airport,include,equipment
85,public enterprise airport pristina,maintained by,military units of the kosovo force
85,military units of the kosovo force,pursuant to,united nations security council resolution 1244
85,unmik,mandated to administer,territory of kosovo
85,unmik,includes,state owned and publicly owned assets
85,unmik,includes,pristina international airport
86,8 firms,were issued with,documents
86,4 bids,were submitted,bids
86,vendor 3,offer,157060
86,vendor 1,bid amount,80198
86,vendor 2,bid amount,86850
86,vendor 1,rejected,bid
86,evaluation committee,asked,vendor 1
86,vendor 1,failed to produce,specimen of each type of uniform
86,letter,to,vendor 1
86,letter,delivered to,vendor 3
87,investigation,conducted pursuant to,executive decision no 200316
87,investigation task force,conducted,enquiry
87,itf investigators,conducted,enquiry
87,enquiry,into,allegations
87,allegations,raised by,interviews
87,interviews,with,persons indicated to be witnesses
87,persons indicated to be witnesses,and,persons potentially implicated
87,documents,obtained from,pristina airport administration
87,documents,obtained from,pillar iv
87,documents,analysed for relevance to,inquiry
87,pristina international airport,constitutes,state owned enterprise
87,pristina international airport,under,yugoslavian law
87,assets of the airport,include,runways
87,assets of the airport,include,terminal buildings
87,assets of the airport,include,hanger
87,assets of the airport,include,fuel storage facilities
87,assets of the airport,include,equipment
87,public enterprise airport pristina,maintained by,military units of the kosovo force
87,military units of the kosovo force,pursuant to,united nations security council resolution 1244
87,unmik,mandated to administer,territory of kosovo
87,unmik,includes,state owned and publicly owned assets
87,state owned and publicly owned assets,includes,pristina international airport
88,peap official,denied,vendor 2 representative
88,vendor 2 representative,granted,itf
88,peap official,bears,overall responsibility
88,peap official,responsible for,hisher department peap
88,investigation,proved,peap official did not fully meet requirements
88,entire matter,has to be seen as,administrative irregularity
88,international procurement rules,had been breached,none
88,procurement regulation,was in force at that time,financial agreement 19992
88,financial agreement 19992,does not indicate,cases like described before
88,possible case of corruption,there are not enough indications,none
89,official,supported,procurement process
89,vendor 1,able to supply,FIDS
89,vendor 1,not able to,cable the FIDS
89,tender,launched for,FIDS cabling
89,vendor 2,winner of,tender
89,vendor 2 representative,provided,written recommendation and justification
89,purchase of additional FIDS,became necessary because of,expansion of passenger terminal building
89,existing system,provided by,vendor 1
89,airport management,decided to choose,vendor 1
89,procurement file,does not show,why vendor 1 only delivered FIDS
89,need for cabling,resulted in,another tender
89,vendor 2,won,competitive shopping tender
89,competitive shopping tender,amount,15919 euro
90,airport engineer,responsible for,airport management
90,airport engineer,not involved in,fids purchase
90,airport engineer,did not request,vendor 2 representative
90,airport engineer,recommended,cabling of the fids
90,airport engineer,noted to,airport management
90,procurement unit,responsible for,following procedures
90,sales manager of vendor 1,asked why,vendor 1 did not provide cabling
90,vendor 1 management,did not allow,traveling to Kosovo
91,Divisional Manager,approved and signed a contract between,Pristina Airport
91,Divisional Manager,approved and signed a contract between,Vendor
91,Evaluation Committee,awarded the contract to,Vendor
91,Contract,was concluded between,Pristina Airport
91,Contract,was concluded between,Vendor
91,KTA Internal Auditor 1,expressed concerns over,conclusion of the contract
91,KTA Official 1,signed the contract,Contract
91,Capital Expenditure Approval,was signed by,KTA Official 2
92,airport handling services department,calculated,charges
92,charges,scrutinized against,published price list
92,load sheets,recorded,handling charge of 1074 euros
92,handling charge of 1074 euros,found to be,correct
92,landing charge of 67644,reduced by,50
92,flight,identified as,humanitarian flight
92,humanitarian flight,qualified for,discount
92,official of the passenger handling services,told,itf investigators
92,itf investigators,regarded,returning kosovars as refugees
92,discount,considered,appropriate
92,itf investigators,checked,matter with official of the airport general services
92,official of the airport general services,confirmed,awareness of discount
92,official of the airport general services,did not dispute,interpretation of the flight
93,airline,avoids,charges
93,charges,levied by,pristina airport
93,charges,applied to,airline flights
93,airline flights,are in accordance with,listed charges for services
93,flight,is a matter for,airport pristina management
93,airport pristina management,ensures compliance with,airport charges
93,senior official,of,pristina airport
93,senior official,was advised by,itf
93,itf,provided information to,senior official
93,charges,shown in,price list for basic airport services
93,price list for basic airport services,correspond with,charges to the airline
93,audit trail,shows,no discrepancies
94,ITF,reviewed,conventional checkin procedures
94,conventional checkin procedures,at,Pristina airport
94,Pristina airport,confirmed,observations
94,senior official,of,Pristina airport
94,management letter,on,2003 financial audit
94,auditing company,provided,management letter
94,new system,will achieve,full integration
94,passenger and baggage checkin and boarding,is connected to,load sheet
94,load sheet,contains,relevant facts concerning the flight
94,load sheet,includes,type and quantity of passengers
94,report,is signed by,airport load control staff
94,headcount,on board,aircraft
94,aircraft staff,conducted,headcount
94,pilot,signed,confirmed report
94,confirmed report,is used as,basis for invoicing
94,information,will be retrieved by,new system
94,possible loss of revenue,of,departing passenger taxes
94,departing passenger taxes,requires attention from,airport management
95,Pristina airport,confirmed,observations
95,senior official,of,Pristina airport
95,senior official,in response to,management letter
95,management letter,on,2003 financial audit
